"Sl_No","Acceleration","Air Quality","Distance","Fall","Humidity","Motion Detected","Object Detected","Temperature"
"5283","0","192.307541","94","False","0","False","False","0"
"5281","0","194.989822","95","False","0","False","False","0"
"3295","0","179.351288","95","False","0","False","False","0"
"3534","0","181.882904","94","False","0","False","False","0"
"3686","0","181.882904","95","False","0","False","False","0"
"2009","0","181.882904","95","False","0","False","False","0"
"2329","0","176.848892","94","False","0","False","False","0"
"3877","0","179.351288","95","False","0","False","False","0"
"5041","0","197.703064","95","False","0","False","False","0"
"1667","0","176.848892","94","False","0","False","False","0"
"1684","0","176.848892","95","False","0","False","False","0"
"2437","0","176.848892","94","False","0","False","False","0"
"441","0","192.307541","94","False","0","False","False","0"
"2024","0","181.882904","95","False","0","False","False","0"
"4196","0","189.656082","95","False","0","False","False","0"
"3988","0","176.848892","95","False","0","False","False","0"
"3611","0","181.882904","95","False","0","False","False","0"
"1656","0","176.848892","95","False","0","False","False","0"
"5328","0","194.989822","94","False","0","False","False","0"
"4034","0","179.351288","95","False","0","False","False","0"
"1797","0","171.930634","95","False","0","False","False","0"
"1189","0","160.126266","95","False","0","False","False","0"
"2148","0","179.351288","94","False","0","False","False","0"
"1599","0","181.882904","95","False","0","False","False","0"
"4229","0","184.444077","95","False","0","False","False","0"
"3976","0","179.351288","95","False","0","False","False","0"
"1487","0","174.375458","94","False","0","False","False","0"
"43","0","302.938629","17","False","0","False","False","0"
"2270","0","176.848892","94","False","0","False","False","0"
"1468","0","174.375458","94","False","0","False","False","0"
"2449","0","176.848892","95","False","0","False","False","0"
"2199","0","179.351288","95","False","0","False","False","0"
"4758","0","211.746002","94","False","0","False","False","0"
"2133","0","179.351288","95","False","0","False","False","0"
"4011","0","181.882904","95","False","0","False","False","0"
"2595","0","181.882904","94","False","0","False","False","0"
"1045","0","157.847397","95","False","0","False","False","0"
"3111","0","179.351288","95","False","0","False","False","0"
"1297","0","160.126266","95","False","0","False","False","0"
"4863","0","203.223923","94","False","0","False","False","0"
"4324","0","187.034973","95","False","0","False","False","0"
"3427","0","192.307541","94","False","0","False","False","0"
"1629","0","181.882904","94","False","0","False","False","0"
"146","0","357.596436","221","False","0","False","False","0"
"1282","0","160.126266","94","False","0","False","False","0"
"1530","0","176.848892","95","False","0","False","False","0"
"1071","0","176.848892","94","False","0","False","False","0"
"3656","0","181.882904","95","False","0","False","False","0"
"4432","0","192.307541","95","False","0","False","False","0"
"3719","0","181.882904","94","False","0","False","False","0"
"837","0","102.352882","94","False","0","True","False","0"
"3536","0","181.882904","94","False","0","False","False","0"
"1810","0","176.848892","95","False","0","False","False","0"
"456","0","189.656082","95","False","0","False","False","0"
"337","0","214.65213","95","False","0","False","False","0"
"3202","0","179.351288","95","False","0","False","False","0"
"2645","0","176.848892","94","False","0","False","False","0"
"1033","0","155.59523","95","False","0","False","False","0"
"3857","0","179.351288","94","False","0","False","False","0"
"2753","0","176.848892","95","False","0","False","False","0"
"723","0","174.375458","94","False","0","False","False","0"
"778","0","157.847397","95","False","0","False","False","0"
"2795","0","176.848892","95","False","0","False","False","0"
"1535","0","176.848892","95","False","0","False","False","0"
"1191","0","160.126266","95","False","0","False","False","0"
"2803","0","176.848892","94","False","0","False","False","0"
"4585","0","194.989822","95","False","0","False","False","0"
"3146","0","179.351288","95","False","0","False","False","0"
"3321","0","181.882904","95","False","0","False","False","0"
"4333","0","192.307541","94","False","0","False","False","0"
"1213","0","160.126266","94","False","0","False","False","0"
"3039","0","184.444077","95","False","0","False","False","0"
"3859","0","179.351288","94","False","0","False","False","0"
"4880","0","197.703064","94","False","0","False","False","0"
"3582","0","181.882904","94","False","0","False","False","0"
"4621","0","197.703064","95","False","0","False","False","0"
"2435","0","176.848892","94","False","0","False","False","0"
"1109","0","174.375458","95","False","0","False","False","0"
"3868","0","176.848892","95","False","0","False","False","0"
"2710","0","176.848892","73","False","0","False","False","0"
"3011","0","179.351288","74","False","0","False","False","0"
"4167","0","184.444077","95","False","0","False","False","0"
"5","0","306.871521","263","False","0","False","False","0"
"2655","0","176.848892","95","False","0","False","False","0"
"1147","0","174.375458","95","False","0","False","False","0"
"2277","0","176.848892","94","False","0","False","False","0"
"4096","0","181.882904","95","False","0","False","False","0"
"4319","0","192.307541","95","False","0","False","False","0"
"1586","0","181.882904","95","False","0","False","False","0"
"4168","0","184.444077","94","False","0","False","False","0"
"4670","0","194.989822","94","False","0","False","False","0"
"525","0","211.746002","94","False","0","False","False","0"
"4778","0","208.872772","95","False","0","False","False","0"
"4514","0","192.307541","95","False","0","False","False","0"
"2917","0","181.882904","94","False","0","False","False","0"
"2512","0","176.848892","95","False","0","False","False","0"
"3923","0","176.848892","94","False","0","False","False","0"
"1863","0","176.848892","94","False","0","False","False","0"
"2265","0","176.848892","94","False","0","False","False","0"
"5089","0","203.223923","95","False","0","False","False","0"
"2584","0","176.848892","95","False","0","False","False","0"
"1808","0","176.848892","94","False","0","False","False","0"
"4563","0","194.989822","94","False","0","False","False","0"
"1254","0","160.126266","94","False","0","True","False","0"
"2752","0","176.848892","95","False","0","False","False","0"
"1762","0","176.848892","95","False","0","False","False","0"
"5344","0","194.989822","95","False","0","False","False","0"
"2461","0","176.848892","95","False","0","False","False","0"
"4987","0","197.703064","95","False","0","False","False","0"
"1524","0","176.848892","95","False","0","False","False","0"
"4413","0","192.307541","94","False","0","False","False","0"
"1052","0","176.848892","95","False","0","False","False","0"
"5202","0","203.223923","95","False","0","False","False","0"
"313","0","314.868652","253","False","0","False","False","0"
"1649","0","176.848892","94","False","0","False","False","0"
"3662","0","181.882904","95","False","0","False","False","0"
"3499","0","187.034973","95","False","0","False","False","0"
"2298","0","176.848892","95","False","0","False","False","0"
"3572","0","181.882904","94","False","0","False","False","0"
"2250","0","176.848892","95","False","0","False","False","0"
"1639","0","176.848892","94","False","0","False","False","0"
"4385","0","192.307541","94","False","0","False","False","0"
"952","0","146.84816","95","False","0","False","False","0"
"3067","0","179.351288","94","False","0","False","False","0"
"481","0","197.703064","95","False","0","False","False","0"
"4881","0","197.703064","94","False","0","False","False","0"
"4197","0","187.034973","95","False","0","False","False","0"
"1716","0","176.848892","95","False","0","False","False","0"
"616","0","176.848892","94","False","0","False","False","0"
"4504","0","192.307541","95","False","0","False","False","0"
"310","0","310.848083","253","False","0","False","False","0"
"4082","0","181.882904","95","False","0","False","False","0"
"4307","0","192.307541","94","False","0","False","False","0"
"237","0","335.647797","81","False","0","False","False","0"
"5146","0","197.703064","95","False","0","False","False","0"
"22","0","302.938629","16","False","0","False","False","0"
"1724","0","176.848892","95","False","0","False","False","0"
"284","0","314.868652","192","False","0","False","False","0"
"1497","0","176.848892","94","False","0","False","False","0"
"1386","0","162.432129","94","False","0","False","False","0"
"3075","0","181.882904","94","False","0","False","False","0"
"1837","0","176.848892","95","False","0","False","False","0"
"3642","0","181.882904","95","False","0","True","False","0"
"2105","0","181.882904","95","False","0","False","False","0"
"4240","0","189.656082","95","False","0","False","False","0"
"3083","0","181.882904","94","False","0","False","False","0"
"4315","0","192.307541","94","False","0","False","False","0"
"2378","0","176.848892","94","False","0","False","False","0"
"2043","0","181.882904","95","False","0","False","False","0"
"4681","0","203.223923","95","False","0","False","False","0"
"1522","0","176.848892","95","False","0","False","False","0"
"2062","0","179.351288","95","False","0","False","False","0"
"1993","0","179.351288","95","False","0","False","False","0"
"2286","0","176.848892","95","False","0","False","False","0"
"2943","0","181.882904","94","False","0","False","False","0"
"1886","0","176.848892","94","False","0","False","False","0"
"2392","0","176.848892","94","False","0","False","False","0"
"2942","0","181.882904","95","False","0","False","False","0"
"814","0","132.508453","94","False","0","False","False","0"
"4541","0","197.703064","95","False","0","False","False","0"
"2223","0","179.351288","95","False","0","False","False","0"
"3070","0","179.351288","94","False","0","False","False","0"
"5118","0","194.989822","94","False","0","False","False","0"
"4447","0","192.307541","94","False","0","False","False","0"
"3836","0","181.882904","95","False","0","False","False","0"
"1674","0","176.848892","94","False","0","False","False","0"
"3440","0","192.307541","94","False","0","False","False","0"
"5015","0","194.989822","95","False","0","False","False","0"
"3305","0","181.882904","94","False","0","False","False","0"
"659","0","176.848892","95","False","0","False","False","0"
"367","0","211.746002","94","False","0","False","False","0"
"2920","0","181.882904","95","False","0","False","False","0"
"3060","0","179.351288","94","False","0","False","False","0"
"336","0","214.65213","95","False","0","False","False","0"
"819","0","132.508453","94","False","0","True","False","0"
"4751","0","211.746002","95","False","0","False","False","0"
"4937","0","197.703064","95","False","0","False","False","0"
"1637","0","179.351288","95","False","0","False","False","0"
"2788","0","176.848892","94","False","0","False","False","0"
"1501","0","176.848892","95","False","0","False","False","0"
"4833","0","197.703064","94","False","0","False","False","0"
"1431","0","174.375458","95","False","0","False","False","0"
"1840","0","176.848892","95","False","0","False","False","0"
"3137","0","179.351288","94","False","0","False","False","0"
"4628","0","197.703064","95","False","0","False","False","0"
"1926","0","176.848892","95","False","0","False","False","0"
"3985","0","176.848892","80","False","0","False","False","0"
"3839","0","179.351288","94","False","0","False","False","0"
"335","0","214.65213","94","False","0","False","False","0"
"3113","0","179.351288","94","False","0","False","False","0"
"4125","0","181.882904","95","False","0","False","False","0"
"4574","0","194.989822","94","False","0","False","False","0"
"3860","0","179.351288","94","False","0","False","False","0"
"5398","0","192.307541","95","False","0","False","False","0"
"1513","0","176.848892","95","False","0","False","False","0"
"3274","0","181.882904","95","False","0","False","False","0"
"765","0","160.126266","95","False","0","False","False","0"
"895","0","124.839989","95","False","0","True","False","0"
"4344","0","187.034973","94","False","0","False","False","0"
"2157","0","179.351288","94","False","0","False","False","0"
"2783","0","176.848892","95","False","0","False","False","0"
"2275","0","176.848892","94","False","0","False","False","0"
"1234","0","160.126266","95","False","0","False","False","0"
"1251","0","157.847397","95","False","0","False","False","0"
"2539","0","176.848892","95","False","0","False","False","0"
"1425","0","176.848892","94","False","0","False","False","0"
"5071","0","197.703064","95","False","0","False","False","0"
"1607","0","181.882904","94","False","0","False","False","0"
"3561","0","181.882904","95","False","0","False","False","0"
"1809","0","176.848892","95","False","0","False","False","0"
"2374","0","176.848892","94","False","0","False","False","0"
"4930","0","194.989822","94","False","0","False","False","0"
"4817","0","211.746002","95","False","0","False","False","0"
"1111","0","176.848892","94","False","0","False","False","0"
"3293","0","181.882904","95","False","0","False","False","0"
"4400","0","192.307541","95","False","0","False","False","0"
"791","0","148.996185","95","False","0","False","False","0"
"107","0","245.601227","0","False","0","False","False","0"
"5013","0","194.989822","95","False","0","False","False","0"
"553","0","211.746002","95","False","0","False","False","0"
"863","0","132.508453","88","False","0","False","False","0"
"2767","0","176.848892","94","False","0","False","False","0"
"473","0","194.989822","95","False","0","True","False","0"
"1707","0","176.848892","95","False","0","False","False","0"
"4704","0","203.223923","95","False","0","False","False","0"
"4540","0","194.989822","94","False","0","False","False","0"
"2761","0","176.848892","95","False","0","False","False","0"
"1149","0","174.375458","95","False","0","False","False","0"
"2697","0","176.848892","94","False","0","False","False","0"
"4896","0","197.703064","94","False","0","False","False","0"
"1557","0","181.882904","94","False","0","False","False","0"
"4037","0","181.882904","95","False","0","False","False","0"
"4420","0","192.307541","94","False","0","False","False","0"
"1895","0","176.848892","95","False","0","False","False","0"
"4056","0","181.882904","95","False","0","False","False","0"
"5127","0","197.703064","95","False","0","False","False","0"
"4483","0","192.307541","95","False","0","False","False","0"
"2728","0","176.848892","95","False","0","False","False","0"
"5375","0","192.307541","95","False","0","False","False","0"
"3544","0","181.882904","94","False","0","False","False","0"
"4714","0","208.872772","94","False","0","False","False","0"
"3675","0","181.882904","95","False","0","False","False","0"
"2407","0","176.848892","95","False","0","False","False","0"
"2909","0","181.882904","94","False","0","False","False","0"
"2682","0","176.848892","94","False","0","False","False","0"
"2699","0","176.848892","95","False","0","False","False","0"
"1167","0","164.765198","95","False","0","False","False","0"
"334","0","214.65213","94","False","0","False","False","0"
"4872","0","203.223923","95","False","0","False","False","0"
"68","0","299.048889","18","False","0","False","False","0"
"2348","0","176.848892","95","False","0","False","False","0"
"4472","0","192.307541","95","False","0","False","False","0"
"5222","0","197.703064","94","False","0","False","False","0"
"4451","0","192.307541","95","False","0","False","False","0"
"3019","0","181.882904","94","False","0","False","False","0"
"3606","0","181.882904","95","False","0","False","False","0"
"4795","0","211.746002","95","False","0","False","False","0"
"919","0","136.483597","95","False","0","False","False","0"
"1703","0","176.848892","95","False","0","False","False","0"
"1003","0","153.369461","95","False","0","False","False","0"
"3708","0","181.882904","94","False","0","False","False","0"
"4620","0","197.703064","95","False","0","False","False","0"
"2743","0","176.848892","95","False","0","False","False","0"
"4853","0","197.703064","95","False","0","False","False","0"
"1048","0","171.930634","95","False","0","True","False","0"
"1812","0","176.848892","95","False","0","False","False","0"
"771","0","157.847397","94","False","0","False","False","0"
"3209","0","176.848892","95","False","0","False","False","0"
"258","0","331.40036","75","False","0","False","False","0"
"243","0","335.647797","75","False","0","False","False","0"
"4671","0","197.703064","95","False","0","False","False","0"
"2191","0","181.882904","95","False","0","False","False","0"
"2525","0","176.848892","95","False","0","False","False","0"
"636","0","179.351288","95","False","0","False","False","0"
"5209","0","197.703064","95","False","0","False","False","0"
"2430","0","176.848892","94","False","0","False","False","0"
"2824","0","176.848892","94","False","0","False","False","0"
"1894","0","176.848892","94","False","0","False","False","0"
"4707","0","197.703064","94","False","0","True","False","0"
"2486","0","176.848892","94","False","0","False","False","0"
"689","0","160.126266","94","False","0","False","False","0"
"3271","0","181.882904","95","False","0","False","False","0"
"1294","0","160.126266","94","False","0","False","False","0"
"449","0","192.307541","95","False","0","False","False","0"
"1212","0","160.126266","95","False","0","False","False","0"
"90","10","348.672852","0","True","0","False","False","0"
"3912","0","179.351288","95","False","0","False","False","0"
"564","0","206.032181","95","False","0","False","False","0"
"3352","0","192.307541","95","False","0","False","False","0"
"2929","0","181.882904","94","False","0","False","False","0"
"2274","0","179.351288","94","False","0","False","False","0"
"2175","0","176.848892","94","False","0","False","False","0"
"984","0","153.369461","94","False","0","False","False","0"
"4500","0","192.307541","95","False","0","False","False","0"
"1523","0","176.848892","95","False","0","False","False","0"
"4507","0","192.307541","95","False","0","False","False","0"
"2685","0","176.848892","94","False","0","False","False","0"
"2915","0","181.882904","95","False","0","False","False","0"
"4198","0","189.656082","94","False","0","False","False","0"
"737","0","162.432129","95","False","0","False","False","0"
"3311","0","181.882904","95","False","0","False","False","0"
"4457","0","192.307541","94","False","0","False","False","0"
"5157","0","197.703064","95","False","0","False","False","0"
"4003","0","179.351288","94","False","0","False","False","0"
"2100","0","179.351288","95","False","0","False","False","0"
"4601","0","194.989822","95","False","0","False","False","0"
"1067","0","176.848892","95","False","0","False","False","0"
"1961","0","176.848892","95","False","0","False","False","0"
"3279","0","179.351288","95","False","0","False","False","0"
"2337","0","176.848892","95","False","0","False","False","0"
"3519","0","187.034973","95","False","0","False","False","0"
"4911","0","197.703064","95","False","0","False","False","0"
"1024","0","155.59523","95","False","0","False","False","0"
"1338","0","160.126266","94","False","0","False","False","0"
"4878","0","203.223923","95","False","0","False","False","0"
"3630","0","181.882904","94","False","0","False","False","0"
"2736","0","176.848892","95","False","0","False","False","0"
"3770","0","181.882904","95","False","0","False","False","0"
"2619","0","176.848892","94","False","0","False","False","0"
"739","0","160.126266","74","False","0","True","False","0"
"4002","0","176.848892","95","False","0","False","False","0"
"839","0","103.957458","95","False","0","False","False","0"
"3153","0","181.882904","94","False","0","False","False","0"
"1848","0","176.848892","95","False","0","False","False","0"
"4513","0","192.307541","94","False","0","False","False","0"
"4643","0","197.703064","95","False","0","False","False","0"
"3958","0","176.848892","95","False","0","False","False","0"
"4182","0","189.656082","95","False","0","False","False","0"
"2575","0","179.351288","95","False","0","False","False","0"
"2315","0","176.848892","95","False","0","False","False","0"
"1877","0","176.848892","95","False","0","False","False","0"
"5275","0","194.989822","94","False","0","False","False","0"
"1326","0","160.126266","94","False","0","False","False","0"
"2816","0","176.848892","94","False","0","False","False","0"
"5340","0","194.989822","94","False","0","False","False","0"
"3891","0","176.848892","94","False","0","False","False","0"
"1534","0","179.351288","94","False","0","False","False","0"
"3807","0","176.848892","95","False","0","False","False","0"
"1117","0","176.848892","95","False","0","False","False","0"
"5323","0","192.307541","95","False","0","False","False","0"
"5352","0","194.989822","95","False","0","False","False","0"
"540","0","214.65213","95","False","0","False","False","0"
"4163","0","181.882904","95","False","0","False","False","0"
"3174","0","176.848892","95","False","0","False","False","0"
"2555","0","176.848892","94","False","0","False","False","0"
"4551","0","194.989822","95","False","0","False","False","0"
"3299","0","181.882904","95","False","0","False","False","0"
"2923","0","181.882904","94","False","0","False","False","0"
"4665","0","194.989822","95","False","0","False","False","0"
"4025","0","179.351288","95","False","0","False","False","0"
"4776","0","206.032181","94","False","0","False","False","0"
"2481","0","176.848892","94","False","0","False","False","0"
"3539","0","184.444077","95","False","0","False","False","0"
"3454","0","192.307541","95","False","0","False","False","0"
"894","0","121.142937","94","False","0","False","False","0"
"2195","0","179.351288","95","False","0","False","False","0"
"1566","0","181.882904","94","False","0","True","False","0"
"524","0","211.746002","94","False","0","False","False","0"
"1527","0","176.848892","95","False","0","False","False","0"
"2116","0","179.351288","94","False","0","False","False","0"
"4191","0","184.444077","95","False","0","False","False","0"
"29","0","302.938629","100","False","0","False","False","0"
"2406","0","176.848892","94","False","0","False","False","0"
"4262","0","189.656082","95","False","0","False","False","0"
"24","0","306.871521","268","False","0","False","False","0"
"4517","0","192.307541","95","False","0","False","False","0"
"2739","0","176.848892","95","False","0","False","False","0"
"847","0","103.957458","94","False","0","False","False","0"
"873","0","114.014091","95","False","0","False","False","0"
"3479","0","192.307541","95","False","0","False","False","0"
"1376","0","167.125793","94","False","0","False","False","0"
"1104","0","176.848892","95","False","0","False","False","0"
"2295","0","176.848892","95","False","0","False","False","0"
"3850","0","179.351288","95","False","0","False","False","0"
"1781","0","174.375458","95","False","0","False","False","0"
"5397","0","192.307541","94","False","0","False","False","0"
"83","0","295.201843","18","False","0","False","False","0"
"1020","0","155.59523","95","False","0","False","False","0"
"3578","0","181.882904","95","False","0","False","False","0"
"2804","0","176.848892","94","False","0","False","False","0"
"4485","0","192.307541","95","False","0","False","False","0"
"2748","0","176.848892","95","False","0","False","False","0"
"2847","0","179.351288","94","False","0","False","False","0"
"3840","0","179.351288","94","False","0","False","False","0"
"5011","0","194.989822","95","False","0","False","False","0"
"3655","0","181.882904","95","False","0","False","False","0"
"3670","0","181.882904","94","False","0","False","False","0"
"2173","0","179.351288","95","False","0","False","False","0"
"5225","0","197.703064","94","False","0","False","False","0"
"1804","0","174.375458","95","False","0","False","False","0"
"1964","0","176.848892","94","False","0","False","False","0"
"4478","0","192.307541","95","False","0","False","False","0"
"2155","0","179.351288","95","False","0","False","False","0"
"1552","0","181.882904","95","False","0","False","False","0"
"4089","0","181.882904","95","False","0","False","False","0"
"4939","0","194.989822","95","False","0","False","False","0"
"1027","0","155.59523","95","False","0","False","False","0"
"23","0","302.938629","49","False","0","False","False","0"
"3154","0","176.848892","94","False","0","False","False","0"
"5183","0","203.223923","94","False","0","False","False","0"
"432","0","187.034973","95","False","0","False","False","0"
"3191","0","179.351288","94","False","0","False","False","0"
"1798","0","171.930634","94","False","0","False","False","0"
"2282","0","174.375458","95","False","0","False","False","0"
"2182","0","179.351288","94","False","0","False","False","0"
"3196","0","176.848892","94","False","0","False","False","0"
"3745","0","181.882904","94","False","0","False","False","0"
"1161","0","162.432129","95","False","0","False","False","0"
"378","0","211.746002","94","False","0","False","False","0"
"3435","0","192.307541","95","False","0","False","False","0"
"30","0","302.938629","262","False","0","False","False","0"
"3685","0","181.882904","95","False","0","False","False","0"
"4938","0","194.989822","95","False","0","False","False","0"
"1183","0","160.126266","95","False","0","False","False","0"
"1057","0","176.848892","95","False","0","True","False","0"
"757","0","157.847397","95","False","0","True","False","0"
"15","0","302.938629","5","False","0","False","False","0"
"1663","0","176.848892","95","False","0","False","False","0"
"2569","0","176.848892","94","False","0","False","False","0"
"316","0","310.848083","31","False","0","False","False","0"
"2787","0","176.848892","94","False","0","True","False","0"
"1642","0","176.848892","94","False","0","False","False","0"
"2320","0","176.848892","95","False","0","False","False","0"
"2683","0","176.848892","95","False","0","False","False","0"
"2581","0","176.848892","95","False","0","False","False","0"
"3406","0","206.032181","95","False","0","False","False","0"
"126","0","239.128525","0","False","0","False","False","0"
"776","0","153.369461","95","False","0","False","False","0"
"299","0","314.868652","48","False","0","False","False","0"
"3591","0","181.882904","95","False","0","True","False","0"
"424","0","192.307541","95","False","0","False","False","0"
"1138","0","176.848892","95","False","0","False","False","0"
"2246","0","176.848892","94","False","0","False","False","0"
"3563","0","181.882904","95","False","0","False","False","0"
"2629","0","176.848892","95","False","0","False","False","0"
"1602","0","181.882904","95","False","0","False","False","0"
"2532","0","176.848892","95","False","0","False","False","0"
"5079","0","197.703064","95","False","0","False","False","0"
"679","0","160.126266","94","False","0","False","False","0"
"1623","0","181.882904","95","False","0","False","False","0"
"1221","0","160.126266","95","False","0","True","False","0"
"1214","0","160.126266","95","False","0","True","False","0"
"550","0","211.746002","95","False","0","False","False","0"
"4486","0","192.307541","95","False","0","False","False","0"
"1343","0","162.432129","95","False","0","False","False","0"
"3620","0","181.882904","95","False","0","False","False","0"
"3922","0","176.848892","95","False","0","False","False","0"
"3118","0","181.882904","95","False","0","False","False","0"
"755","0","157.847397","95","False","0","True","False","0"
"1669","0","176.848892","82","False","0","False","False","0"
"1839","0","176.848892","95","False","0","False","False","0"
"5262","0","197.703064","95","False","0","False","False","0"
"3216","0","179.351288","95","False","0","False","False","0"
"3800","0","176.848892","95","False","0","False","False","0"
"4184","0","184.444077","95","False","0","False","False","0"
"701","0","162.432129","95","False","0","False","False","0"
"2967","0","181.882904","94","False","0","False","False","0"
"356","0","211.746002","95","False","0","False","False","0"
"3595","0","181.882904","94","False","0","False","False","0"
"1086","0","176.848892","95","False","0","False","False","0"
"2396","0","176.848892","94","False","0","False","False","0"
"4128","0","184.444077","94","False","0","False","False","0"
"5064","0","197.703064","95","False","0","False","False","0"
"680","0","162.432129","95","False","0","False","False","0"
"1820","0","176.848892","95","False","0","False","False","0"
"4054","0","179.351288","95","False","0","False","False","0"
"3780","0","181.882904","95","False","0","False","False","0"
"1097","0","176.848892","95","False","0","False","False","0"
"2627","0","176.848892","94","False","0","False","False","0"
"368","0","208.872772","94","False","0","False","False","0"
"3076","0","179.351288","95","False","0","False","False","0"
"396","0","208.872772","94","False","0","False","False","0"
"5125","0","197.703064","95","False","0","False","False","0"
"5394","0","194.989822","95","False","0","False","False","0"
"3376","0","211.746002","94","False","0","False","False","0"
"426","0","192.307541","95","False","0","False","False","0"
"884","0","112.285843","94","False","0","True","False","0"
"551","0","211.746002","94","False","0","False","False","0"
"4007","0","179.351288","94","False","0","False","False","0"
"4195","0","184.444077","94","False","0","False","False","0"
"1700","0","176.848892","95","False","0","False","False","0"
"2264","0","176.848892","94","False","0","False","False","0"
"116","0","232.80011","0","False","0","True","False","0"
"3753","0","179.351288","95","False","0","False","False","0"
"1942","0","176.848892","95","False","0","False","False","0"
"4052","0","179.351288","95","False","0","False","False","0"
"2509","0","176.848892","95","False","0","False","False","0"
"2237","0","176.848892","94","False","0","False","False","0"
"5406","0","194.989822","73","False","0","False","False","0"
"2681","0","176.848892","95","False","0","False","False","0"
"2466","0","174.375458","95","False","0","False","False","0"
"2456","0","176.848892","95","False","0","False","False","0"
"3233","0","181.882904","95","False","0","False","False","0"
"2716","0","176.848892","94","False","0","False","False","0"
"445","0","194.989822","95","False","0","False","False","0"
"2086","0","179.351288","95","False","0","False","False","0"
"2292","0","179.351288","94","False","0","False","False","0"
"1185","0","160.126266","95","False","0","False","False","0"
"3386","0","211.746002","94","False","0","False","False","0"
"2124","0","181.882904","94","False","0","False","False","0"
"2793","0","176.848892","95","False","0","True","False","0"
"28","0","299.048889","101","False","0","False","False","0"
"2001","0","181.882904","94","False","0","False","False","0"
"1090","0","176.848892","95","False","0","False","False","0"
"3309","0","181.882904","95","False","0","False","False","0"
"3825","0","179.351288","95","False","0","False","False","0"
"1409","0","174.375458","95","False","0","False","False","0"
"3089","0","179.351288","94","False","0","False","False","0"
"3032","0","181.882904","94","False","0","False","False","0"
"497","0","197.703064","95","False","0","False","False","0"
"665","0","176.848892","95","False","0","False","False","0"
"3245","0","179.351288","95","False","0","False","False","0"
"3898","0","176.848892","94","False","0","False","False","0"
"4854","0","203.223923","95","False","0","False","False","0"
"2006","0","181.882904","95","False","0","False","False","0"
"4431","0","192.307541","94","False","0","False","False","0"
"824","0","134.48407","94","False","0","False","False","0"
"4533","0","194.989822","95","False","0","False","False","0"
"3139","0","179.351288","95","False","0","False","False","0"
"1995","0","181.882904","94","False","0","False","False","0"
"1479","0","174.375458","95","False","0","False","False","0"
"444","0","192.307541","95","False","0","False","False","0"
"2600","0","179.351288","94","False","0","False","False","0"
"2037","0","181.882904","95","False","0","False","False","0"
"4273","0","189.656082","94","False","0","False","False","0"
"4341","0","192.307541","94","False","0","False","False","0"
"2975","0","181.882904","95","False","0","False","False","0"
"1087","0","176.848892","95","False","0","False","False","0"
"2187","0","181.882904","95","False","0","False","False","0"
"5012","0","194.989822","95","False","0","False","False","0"
"2471","0","176.848892","95","False","0","False","False","0"
"2464","0","174.375458","95","False","0","False","False","0"
"4534","0","192.307541","94","False","0","False","False","0"
"1137","0","176.848892","95","False","0","False","False","0"
"2784","0","176.848892","95","False","0","False","False","0"
"4884","0","203.223923","95","False","0","False","False","0"
"537","0","211.746002","95","False","0","False","False","0"
"2030","0","181.882904","95","False","0","False","False","0"
"4309","0","192.307541","95","False","0","False","False","0"
"4861","0","194.989822","95","False","0","False","False","0"
"3225","0","181.882904","95","False","0","False","False","0"
"3886","0","176.848892","95","False","0","False","False","0"
"1125","0","176.848892","95","False","0","False","False","0"
"4524","0","192.307541","95","False","0","False","False","0"
"2667","0","176.848892","95","False","0","False","False","0"
"4868","0","197.703064","94","False","0","False","False","0"
"3856","0","179.351288","94","False","0","False","False","0"
"290","0","314.868652","194","False","0","False","False","0"
"2364","0","176.848892","95","False","0","False","False","0"
"4787","0","203.223923","95","False","0","False","False","0"
"3029","0","181.882904","94","False","0","False","False","0"
"3231","0","181.882904","94","False","0","False","False","0"
"3143","0","181.882904","94","False","0","False","False","0"
"2047","0","181.882904","95","False","0","False","False","0"
"2860","0","176.848892","94","False","0","False","False","0"
"1928","0","176.848892","95","False","0","False","False","0"
"4448","0","192.307541","94","False","0","False","False","0"
"4040","0","181.882904","95","False","0","False","False","0"
"2749","0","176.848892","95","False","0","False","False","0"
"364","0","211.746002","94","False","0","False","False","0"
"1903","0","176.848892","95","False","0","False","False","0"
"4274","0","189.656082","95","False","0","False","False","0"
"3255","0","181.882904","95","False","0","False","False","0"
"4997","0","197.703064","94","False","0","False","False","0"
"2812","0","176.848892","94","False","0","False","False","0"
"2775","0","176.848892","95","False","0","False","False","0"
"3087","0","179.351288","95","False","0","False","False","0"
"3031","0","181.882904","94","False","0","False","False","0"
"3644","0","181.882904","95","False","0","False","False","0"
"3326","0","181.882904","94","False","0","False","False","0"
"2601","0","179.351288","95","False","0","False","False","0"
"3902","0","176.848892","95","False","0","False","False","0"
"1896","0","176.848892","95","False","0","False","False","0"
"5332","0","192.307541","94","False","0","False","False","0"
"159","0","348.672852","194","False","0","False","False","0"
"2692","0","176.848892","94","False","0","False","False","0"
"2888","0","181.882904","95","False","0","False","False","0"
"1621","0","181.882904","95","False","0","False","False","0"
"67","0","295.201843","18","False","0","False","False","0"
"818","0","132.508453","94","False","0","False","False","0"
"2470","0","176.848892","94","False","0","False","False","0"
"1696","0","176.848892","94","False","0","False","False","0"
"11","0","306.871521","6","False","0","False","False","0"
"2589","0","176.848892","94","False","0","False","False","0"
